,ts,geom_wkt,trace_number,device_id,geometry,prev_geom,prev_ts,distance_m,time_diff_s,speed_m_s,prev_speed,acceleration_m_s2,bearing,prev_bearing,bearing_change_deg,is_stop,stop_group,duration_sec,dist_last_1min_m,hour,minute,period_of_day
83,2009-06-29 07:08:45+00:00,POINT (116.589331 40.079223),2,0,POINT (116.589331 40.079223),POINT (116.589374 40.078893),2009-06-29 07:08:40+00:00,36.82503303442972,5.0,7.365006606885944,7.60253195205528,-0.04750506903386711,354.30631226416915,357.43794526160895,3.1316329974397945,False,0,0.0,416.36913604274076,7,8,Morning
84,2009-06-29 07:08:50+00:00,POINT (116.589263 40.079594),2,0,POINT (116.589263 40.079594),POINT (116.589331 40.079223),2009-06-29 07:08:45+00:00,41.600726069255835,5.0,8.320145213851166,7.365006606885944,0.1910277213930444,352.01672032545446,354.30631226416915,2.2895919387146932,False,0,0.0,416.7317572512819,7,8,Morning
85,2009-06-29 07:08:55+00:00,POINT (116.589186 40.079972),2,0,POINT (116.589186 40.079972),POINT (116.589263 40.079594),2009-06-29 07:08:50+00:00,42.482413008001096,5.0,8.496482601600219,8.320145213851166,0.03526747754981052,351.1409777770911,352.01672032545446,0.8757425483633483,False,0,0.0,415.49885745444516,7,8,Morning
86,2009-06-29 07:09:00+00:00,POINT (116.58914 40.080333),2,0,POINT (116.58914 40.080333),POINT (116.589186 40.079972),2009-06-29 07:08:55+00:00,40.27562247147743,5.0,8.055124494295487,8.496482601600219,-0.08827162146094629,354.43141196766817,351.1409777770911,3.2904341905770593,False,0,0.0,412.10983894850096,7,9,Morning
87,2009-06-29 07:09:05+00:00,POINT (116.589089 40.08067),2,0,POINT (116.589089 40.08067),POINT (116.58914 40.080333),2009-06-29 07:09:00+00:00,37.6711853069209,5.0,7.53423706138418,8.055124494295487,-0.10417748658226156,353.39499370261365,354.43141196766817,1.0364182650545217,False,0,0.0,413.5258452786239,7,9,Morning
88,2009-06-29 07:09:10+00:00,POINT (116.588988 40.08103),2,0,POINT (116.588988 40.08103),POINT (116.589089 40.08067),2009-06-29 07:09:05+00:00,40.8907595903441,5.0,8.17815191806882,7.53423706138418,0.12878297133692823,347.88459077335887,353.39499370261365,5.510402929254781,False,0,0.0,431.71693264226735,7,9,Morning
89,2009-06-29 07:09:15+00:00,POINT (116.588907 40.081342),2,0,POINT (116.588907 40.081342),POINT (116.588988 40.08103),2009-06-29 07:09:10+00:00,35.32545664839106,5.0,7.0650913296782125,8.17815191806882,-0.22261211767812164,348.7650238694519,347.88459077335887,0.8804330960930429,False,0,0.0,445.9164055331209,7,9,Morning
90,2009-06-29 07:09:20+00:00,POINT (116.588916 40.081568),2,0,POINT (116.588916 40.081568),POINT (116.588907 40.081342),2009-06-29 07:09:15+00:00,25.105918986524987,5.0,5.021183797304998,7.0650913296782125,-0.40878150647464295,1.7452465051572403,348.7650238694519,347.01977736429467,False,0,0.0,440.4910029697792,7,9,Morning
91,2009-06-29 07:09:25+00:00,POINT (116.589112 40.08171),2,0,POINT (116.589112 40.08171),POINT (116.588916 40.081568),2009-06-29 07:09:20+00:00,22.979753248573857,5.0,4.595950649714771,5.021183797304998,-0.08504662951804534,46.5626248698552,1.7452465051572403,44.81737836469796,False,0,0.0,428.90808934538444,7,9,Morning
92,2009-06-29 07:09:30+00:00,POINT (116.589403 40.081833),2,0,POINT (116.589403 40.081833),POINT (116.589112 40.08171),2009-06-29 07:09:25+00:00,28.329414497703176,5.0,5.665882899540636,4.595950649714771,0.2139864499651729,61.08223144055836,46.5626248698552,14.51960657070316,False,0,0.0,424.590094817066,7,9,Morning
93,2009-06-29 07:09:35+00:00,POINT (116.589764 40.081866),2,0,POINT (116.589764 40.081866),POINT (116.589403 40.081833),2009-06-29 07:09:30+00:00,31.00760574346703,5.0,6.201521148693406,5.665882899540636,0.107127649830554,83.18681097788709,61.08223144055836,22.104579537328732,False,0,0.0,420.5065483653656,7,9,Morning
94,2009-06-29 07:09:40+00:00,POINT (116.590149 40.081798),2,0,POINT (116.590149 40.081798),POINT (116.589764 40.081866),2009-06-29 07:09:35+00:00,33.69423430481118,5.0,6.738846860962236,6.201521148693406,0.10746514245376612,102.99846917890653,83.18681097788709,19.81165820101944,False,0,0.0,416.18812290990036,7,9,Morning
95,2009-06-29 07:09:45+00:00,POINT (116.590462 40.08189),2,0,POINT (116.590462 40.08189),POINT (116.590149 40.081798),2009-06-29 07:09:40+00:00,28.584043054692344,5.0,5.716808610938469,6.738846860962236,-0.20440765000475344,68.98517901212864,102.99846917890653,34.01329016677789,False,0,0.0,407.947132930163,7,9,Morning
96,2009-06-29 07:09:50+00:00,POINT (116.590546 40.082094),2,0,POINT (116.590546 40.082094),POINT (116.590462 40.08189),2009-06-29 07:09:45+00:00,23.757426930904323,5.0,4.751485386180865,5.716808610938469,-0.19306464495152084,17.487057553566046,68.98517901212864,51.49812145856259,False,0,0.0,390.1038337918115,7,9,Morning
97,2009-06-29 07:09:55+00:00,POINT (116.590358 40.082369),2,0,POINT (116.590358 40.082369),POINT (116.590546 40.082094),2009-06-29 07:09:50+00:00,34.48909366170778,5.0,6.897818732341555,4.751485386180865,0.42926666923213813,332.3875862028466,17.487057553566046,314.90052864928055,False,0,0.0,382.11051444551816,7,9,Morning
98,2009-06-29 07:10:00+00:00,POINT (116.590084 40.082511),2,0,POINT (116.590084 40.082511),POINT (116.590358 40.082369),2009-06-29 07:09:55+00:00,28.191279195936637,5.0,5.638255839187328,6.897818732341555,-0.25191257863084554,304.1115791885473,332.3875862028466,28.276007014299296,False,0,0.0,370.0261711699774,7,10,Morning
99,2009-06-29 07:10:05+00:00,POINT (116.58969 40.082514),2,0,POINT (116.58969 40.082514),POINT (116.590084 40.082511),2009-06-29 07:10:00+00:00,33.606298888706654,5.0,6.721259777741331,5.638255839187328,0.21660078771080063,270.57029759413035,304.1115791885473,33.541281594416944,False,0,0.0,365.9612847517632,7,10,Morning
100,2009-06-29 07:10:10+00:00,POINT (116.589324 40.082396),2,0,POINT (116.589324 40.082396),POINT (116.58969 40.082514),2009-06-29 07:10:05+00:00,33.85470588647481,5.0,6.770941177294962,6.721259777741331,0.00993627991072632,247.15061637544906,270.57029759413035,23.41968121868129,False,0,0.0,358.9252310478938,7,10,Morning
101,2009-06-29 07:10:15+00:00,POINT (116.588987 40.082324),2,0,POINT (116.588987 40.082324),POINT (116.589324 40.082396),2009-06-29 07:10:10+00:00,29.834225966102963,5.0,5.966845193220593,6.770941177294962,-0.16081919681487394,254.39839956672324,247.15061637544906,7.247783191274181,False,0,0.0,353.43400036560575,7,10,Morning
102,2009-06-29 07:10:20+00:00,POINT (116.588637 40.082307),2,0,POINT (116.588637 40.082307),POINT (116.588987 40.082324),2009-06-29 07:10:15+00:00,29.91155056117125,5.0,5.98231011223425,5.966845193220593,0.0030929838027315528,266.3677310299568,254.39839956672324,11.969331463233573,False,0,0.0,358.23963194025197,7,10,Morning
103,2009-06-29 07:10:25+00:00,POINT (116.588289 40.082325),2,0,POINT (116.588289 40.082325),POINT (116.588637 40.082307),2009-06-29 07:10:20+00:00,29.748563449924387,5.0,5.949712689984877,5.98231011223425,-0.006519484449874646,273.8675731652561,266.3677310299568,7.499842135299275,False,0,0.0,365.00844214160253,7,10,Morning
104,2009-06-29 07:10:30+00:00,POINT (116.587905 40.08233),2,0,POINT (116.587905 40.08233),POINT (116.588289 40.082325),2009-06-29 07:10:25+00:00,32.75653188586426,5.0,6.551306377172852,5.949712689984877,0.12031873743759505,270.975090623473,273.8675731652561,2.8924825417830675,False,0,0.0,369.4355595297636,7,10,Morning
105,2009-06-29 07:10:35+00:00,POINT (116.587495 40.082266),2,0,POINT (116.587495 40.082266),POINT (116.587905 40.08233),2009-06-29 07:10:30+00:00,35.684164948160166,5.0,7.136832989632033,6.551306377172852,0.11710532249183618,258.4690666341626,270.975090623473,12.50602398931045,False,0,0.0,374.11211873445677,7,10,Morning
106,2009-06-29 07:10:40+00:00,POINT (116.587199 40.082251),2,0,POINT (116.587199 40.082251),POINT (116.587495 40.082266),2009-06-29 07:10:35+00:00,25.30110520321719,5.0,5.060221040643438,7.136832989632033,-0.415322389797719,266.21080109413487,258.4690666341626,7.741734459972292,False,0,0.0,365.71898963286276,7,10,Morning
107,2009-06-29 07:10:45+00:00,POINT (116.587 40.082267),2,0,POINT (116.587 40.082267),POINT (116.587199 40.082251),2009-06-29 07:10:40+00:00,17.065693873767977,5.0,3.4131387747535955,5.060221040643438,-0.3294164531779685,275.99892139965215,266.21080109413487,9.788120305517282,False,0,0.0,354.2006404519384,7,10,Morning
108,2009-06-29 07:10:50+00:00,POINT (116.586968 40.082282),2,0,POINT (116.586968 40.082282),POINT (116.587 40.082267),2009-06-29 07:10:45+00:00,3.197378203863612,5.0,0.6394756407727223,3.4131387747535955,-0.5547326267961746,301.49366595592136,275.99892139965215,25.49474455626921,False,0,0.0,333.64059172489766,7,10,Morning
109,2009-06-29 07:10:55+00:00,POINT (116.586949 40.082285),2,0,POINT (116.586949 40.082285),POINT (116.586968 40.082282),2009-06-29 07:10:50+00:00,1.6544159863872698,5.0,0.33088319727745397,0.6394756407727223,-0.06171848869905368,281.6602125701726,301.49366595592136,19.833453385748783,True,11,30.0,300.80591404957715,7,10,Morning
110,2009-06-29 07:11:00+00:00,POINT (116.586933 40.082287),2,0,POINT (116.586933 40.082287),POINT (116.586949 40.082285),2009-06-29 07:10:55+00:00,1.3826112374013606,5.0,0.2765222474802721,0.33088319727745397,-0.010872189959436373,279.2786146527702,281.6602125701726,2.3815979174023596,True,11,30.0,273.9972460910419,7,11,Morning
111,2009-06-29 07:11:05+00:00,POINT (116.586918 40.082289),2,0,POINT (116.586918 40.082289),POINT (116.586933 40.082287),2009-06-29 07:11:00+00:00,1.2984995680752627,5.0,0.2596999136150525,0.2765222474802721,-0.003364466773043917,279.88535601231735,279.2786146527702,0.6067413595471294,True,11,30.0,241.6894467704105,7,11,Morning
112,2009-06-29 07:11:10+00:00,POINT (116.586902 40.082291),2,0,POINT (116.586902 40.082291),POINT (116.586918 40.082289),2009-06-29 07:11:05+00:00,1.3826111585676837,5.0,0.27652223171353674,0.2596999136150525,0.003364463619696845,279.27861515942186,279.88535601231735,0.6067408528954843,True,11,30.0,209.21735204250336,7,11,Morning
113,2009-06-29 07:11:15+00:00,POINT (116.5869 40.082292),2,0,POINT (116.5869 40.082292),POINT (116.586902 40.082291),2009-06-29 07:11:10+00:00,0.20353731202987901,5.0,0.0407074624059758,0.27652223171353674,-0.04716295386151219,303.1642910974748,279.27861515942186,23.88567593805294,True,11,30.0,179.58666338843028,7,11,Morning
114,2009-06-29 07:11:18+00:00,POINT (116.5869 40.082292),2,0,POINT (116.5869 40.082292),POINT (116.5869 40.082292),2009-06-29 07:11:15+00:00,0.0,3.0,0.0,0.0407074624059758,-0.013569154135325267,0.0,303.1642910974748,303.1642910974748,True,11,30.0,179.58666338843028,7,11,Morning
115,2009-06-29 07:11:20+00:00,POINT (116.586901 40.082293),2,0,POINT (116.586901 40.082293),POINT (116.5869 40.082292),2009-06-29 07:11:18+00:00,0.14001299821364704,2.0,0.07000649910682352,0.0,0.03500324955341176,37.4203412411963,0.0,37.4203412411963,True,11,30.0,149.81512582547268,7,11,Morning
116,2009-06-29 07:11:25+00:00,POINT (116.58689 40.082299),2,0,POINT (116.58689 40.082299),POINT (116.586901 40.082293),2009-06-29 07:11:20+00:00,1.1506832094547184,5.0,0.23013664189094368,0.07000649910682352,0.03202602855682403,305.48508483619435,37.4203412411963,268.06474359499805,True,11,30.0,121.21724558500303,7,11,Morning
117,2009-06-29 07:11:30+00:00,POINT (116.586793 40.08228),2,0,POINT (116.586793 40.08228),POINT (116.58689 40.082299),2009-06-29 07:11:25+00:00,8.538002735918088,5.0,1.7076005471836175,0.23013664189094368,0.29549278105853477,255.64031172735451,305.48508483619435,49.84477310883983,False,0,0.0,96.99871643505685,7,11,Morning
118,2009-06-29 07:11:35+00:00,POINT (116.586615 40.082235),2,0,POINT (116.586615 40.082235),POINT (116.586793 40.08228),2009-06-29 07:11:30+00:00,15.982957637468719,5.0,3.1965915274937435,1.7076005471836175,0.2977981960620252,251.7156199661599,255.64031172735451,3.924691761194623,False,0,0.0,77.2975091243654,7,11,Morning
119,2009-06-29 07:11:40+00:00,POINT (116.586492 40.082144),2,0,POINT (116.586492 40.082144),POINT (116.586615 40.082235),2009-06-29 07:11:35+00:00,14.565525133029452,5.0,2.91310502660589,3.1965915274937435,-0.056697300177570666,225.96255170223012,251.7156199661599,25.753068263929777,False,0,0.0,66.56192905417767,7,11,Morning
120,2009-06-29 07:11:45+00:00,POINT (116.586342 40.081982),2,0,POINT (116.586342 40.081982),POINT (116.586492 40.082144),2009-06-29 07:11:40+00:00,22.073579188822976,5.0,4.414715837764595,2.91310502660589,0.3003221622317409,215.31560715056915,225.96255170223012,10.646944551660965,False,0,0.0,71.56981436923266,7,11,Morning
121,2009-06-29 07:11:50+00:00,POINT (116.58637 40.081711),2,0,POINT (116.58637 40.081711),POINT (116.586342 40.081982),2009-06-29 07:11:45+00:00,30.185432148871026,5.0,6.037086429774205,4.414715837764595,0.3244741184019221,175.47995641820853,215.31560715056915,39.83565073236062,False,0,0.0,98.55786831424008,7,11,Morning
122,2009-06-29 07:11:55+00:00,POINT (116.586551 40.081469),2,0,POINT (116.586551 40.081469),POINT (116.58637 40.081711),2009-06-29 07:11:50+00:00,30.989769431263024,5.0,6.197953886252605,6.037086429774205,0.032173491295679923,150.21892888695368,175.47995641820853,25.261027531254854,False,0,0.0,127.89322175911583,7,11,Morning
123,2009-06-29 07:12:00+00:00,POINT (116.586793 40.08123),2,0,POINT (116.586793 40.08123),POINT (116.586551 40.081469),2009-06-29 07:11:55+00:00,33.61976026961958,5.0,6.723952053923917,6.197953886252605,0.10519963353426239,142.23371825372487,150.21892888695368,7.985210633228803,False,0,0.0,160.13037079133406,7,12,Morning
124,2009-06-29 07:12:05+00:00,POINT (116.58685 40.08096),2,0,POINT (116.58685 40.08096),POINT (116.586793 40.08123),2009-06-29 07:12:00+00:00,30.371412708231162,5.0,6.074282541646232,6.723952053923917,-0.1299339024555369,170.82434762181083,142.23371825372487,28.590629368085956,False,0,0.0,189.20328393148998,7,12,Morning
125,2009-06-29 07:12:10+00:00,POINT (116.586913 40.080769),2,0,POINT (116.586913 40.080769),POINT (116.58685 40.08096),2009-06-29 07:12:05+00:00,21.878062269477123,5.0,4.375612453895425,6.074282541646232,-0.33973401755016147,165.8357426044065,170.82434762181083,4.988605017404325,False,0,0.0,209.6987350423994,7,12,Morning
126,2009-06-29 07:12:15+00:00,POINT (116.587197 40.080762),2,0,POINT (116.587197 40.080762),POINT (116.586913 40.080769),2009-06-29 07:12:10+00:00,24.235725412827154,5.0,4.847145082565431,4.375612453895425,0.0943065257340013,91.84497766076623,165.8357426044065,73.99076494364027,False,0,0.0,233.73092314319666,7,12,Morning
127,2009-06-29 07:12:20+00:00,POINT (116.587594 40.0808),2,0,POINT (116.587594 40.0808),POINT (116.587197 40.080762),2009-06-29 07:12:15+00:00,34.123248520949964,5.0,6.8246497041899925,4.847145082565431,0.39550092432491224,82.86927398330482,91.84497766076623,8.97570367746141,False,0,0.0,267.714158665933,7,12,Morning
128,2009-06-29 07:12:25+00:00,POINT (116.587904 40.080827),2,0,POINT (116.587904 40.080827),POINT (116.587594 40.0808),2009-06-29 07:12:20+00:00,26.610281339495288,5.0,5.3220562678990575,6.8246497041899925,-0.300518687258187,83.50578320510516,82.86927398330482,0.6365092218003383,False,0,0.0,293.17375679597353,7,12,Morning
129,2009-06-29 07:12:30+00:00,POINT (116.588008 40.080865),2,0,POINT (116.588008 40.080865),POINT (116.587904 40.080827),2009-06-29 07:12:25+00:00,9.822856913692952,5.0,1.9645713827385904,5.3220562678990575,-0.6714969770320934,64.4735492213619,83.50578320510516,19.032233983743254,False,0,0.0,294.4586109737484,7,12,Morning
130,2009-06-29 07:12:35+00:00,POINT (116.588021 40.080874),2,0,POINT (116.588021 40.080874),POINT (116.588008 40.080865),2009-06-29 07:12:30+00:00,1.4926855742487273,5.0,0.29853711484974543,1.9645713827385904,-0.333206853577769,47.86069625916082,64.4735492213619,16.61285296220109,True,13,15.0,279.9683389105284,7,12,Morning
131,2009-06-29 07:12:40+00:00,POINT (116.58802 40.080874),2,0,POINT (116.58802 40.080874),POINT (116.588021 40.080874),2009-06-29 07:12:35+00:00,0.08529302894775302,5.0,0.017058605789550603,0.29853711484974543,-0.05629570181203897,270.0000002381698,47.86069625916082,222.13930397900896,True,13,15.0,265.48810680644675,7,12,Morning
132,2009-06-29 07:12:45+00:00,POINT (116.588025 40.080877),2,0,POINT (116.588025 40.080877),POINT (116.58802 40.080874),2009-06-29 07:12:40+00:00,0.5411412264637979,5.0,0.10822824529275958,0.017058605789550603,0.018233927900641794,51.89738017322645,270.0000002381698,218.10262006494332,True,13,15.0,243.95566884408754,7,12,Morning
133,2009-06-29 07:12:48+00:00,POINT (116.588025 40.080877),2,0,POINT (116.588025 40.080877),POINT (116.588025 40.080877),2009-06-29 07:12:45+00:00,0.0,3.0,0.0,0.10822824529275958,-0.03607608176425319,0.0,51.89738017322645,51.89738017322645,True,13,15.0,243.95566884408754,7,12,Morning
134,2009-06-29 07:12:50+00:00,POINT (116.588026 40.080874),2,0,POINT (116.588026 40.080874),POINT (116.588025 40.080877),2009-06-29 07:12:48+00:00,0.3438549323270154,2.0,0.1719274661635077,0.0,0.08596373308175385,165.69200260038338,0.0,165.69200260038338,True,13,15.0,214.11409162754353,7,12,Morning
135,2009-06-29 07:12:55+00:00,POINT (116.588048 40.080838),2,0,POINT (116.588048 40.080838),POINT (116.588026 40.080874),2009-06-29 07:12:50+00:00,4.41582188559516,5.0,0.8831643771190321,0.1719274661635077,0.14224738219110486,154.93997982310407,165.69200260038338,10.752022777279308,False,0,0.0,187.54014408187567,7,12,Morning
136,2009-06-29 07:13:00+00:00,POINT (116.588079 40.080753),2,0,POINT (116.588079 40.080753),POINT (116.588048 40.080838),2009-06-29 07:12:55+00:00,9.801452451755582,5.0,1.9602904903511162,0.8831643771190321,0.21542522264641684,164.40822675150912,154.93997982310407,9.468246928405051,False,0,0.0,163.72183626401167,7,13,Morning
137,2009-06-29 07:13:05+00:00,POINT (116.588085 40.080725),2,0,POINT (116.588085 40.080725),POINT (116.588079 40.080753),2009-06-29 07:13:00+00:00,3.150850732212831,5.0,0.6301701464425662,1.9602904903511162,-0.26602406878171003,170.68873585993788,164.40822675150912,6.28050910842876,False,0,0.0,136.50127428799334,7,13,Morning
138,2009-06-29 07:13:10+00:00,POINT (116.588079 40.080665),2,0,POINT (116.588079 40.080665),POINT (116.588085 40.080725),2009-06-29 07:13:05+00:00,6.681797703405333,5.0,1.3363595406810664,0.6301701464425662,0.14123787884770006,184.37539687230563,170.68873585993788,13.68666101236775,False,0,0.0,121.30500972192156,7,13,Morning
139,2009-06-29 07:13:15+00:00,POINT (116.588098 40.080655),2,0,POINT (116.588098 40.080655),POINT (116.588079 40.080665),2009-06-29 07:13:10+00:00,1.9644742405015616,5.0,0.39289484810031233,1.3363595406810664,-0.18869293851615082,124.52289840862841,184.37539687230563,59.85249846367722,True,15,0.0,99.03375854959596,7,13,Morning
140,2009-06-29 07:13:20+00:00,POINT (116.588099 40.080627),2,0,POINT (116.588099 40.080627),POINT (116.588098 40.080655),2009-06-29 07:13:15+00:00,3.1101828721228215,5.0,0.6220365744245643,0.39289484810031233,0.04582834526485039,178.4347022884524,124.52289840862841,53.91180387982399,False,0,0.0,68.02069290076882,7,13,Morning
141,2009-06-29 07:13:25+00:00,POINT (116.588112 40.080616),2,0,POINT (116.588112 40.080616),POINT (116.588099 40.080627),2009-06-29 07:13:20+00:00,1.649630385841635,5.0,0.329926077168327,0.6220365744245643,-0.058422099451247454,137.87836174586573,178.4347022884524,40.55634054258667,True,17,30.0,43.06004194711517,7,13,Morning
142,2009-06-29 07:13:30+00:00,POINT (116.588111 40.08061),2,0,POINT (116.588111 40.08061),POINT (116.588112 40.080616),2009-06-29 07:13:25+00:00,0.6716547993684099,5.0,0.134330959873682,0.329926077168327,-0.039119023458929,187.26731761844985,137.87836174586573,49.38895587258412,True,17,30.0,33.908839832790626,7,13,Morning
